ax (m/s^2),ay (m/s^2),az (m/s^2),Activity,Subject,Sample
0.031825,-0.031325,-0.003725,laying,3.0,2
0.034325,-0.01395,0.00625,laying,3.0,2
0.033075,-0.014025,0.012075,laying,3.0,2
0.00785,-0.001075,0.001,laying,3.0,2
0.005375,-0.002475,-0.01535,laying,3.0,2
0.009075,0.002725,-0.068275,laying,3.0,2
0.0353,0.003775,-0.0515,laying,3.0,2
0.020625,-0.003825,-0.0136,laying,3.0,2
0.0172,-0.012575,0.04335,laying,3.0,2
0.039975,-0.021225,0.04865,laying,3.0,2
0.053675,0.0015,0.0105,laying,3.0,2
0.0248,-0.019075,-0.021525,laying,3.0,2
0.03505,0.005025,-0.041475,laying,3.0,2
0.05235,0.023775,-0.036375,laying,3.0,2
0.02475,0.021675,0.00925,laying,3.0,2
0.00715,0.00475,0.0077,laying,3.0,2
0.0126,0.017425,0.0213,laying,3.0,2
0.047475,0.02855,-0.006275,laying,3.0,2
0.0271,0.018875,-0.0227,laying,3.0,2
0.032925,-0.01365,-0.002875,laying,3.0,2
0.012675,-0.017925,0.0127,laying,3.0,2
0.01525,-0.00115,0.05105,laying,3.0,2
0.02005,0.01225,0.0541,laying,3.0,2
0.005675,0.007525,0.001675,laying,3.0,2
0.058225,0.005075,-0.0374,laying,3.0,2
0.051425,0.005525,-0.0902,laying,3.0,2
0.01925,-0.0351,-0.068275,laying,3.0,2
-0.002825,-0.0124,-0.001425,laying,3.0,2
0.019225,0.084725,0.070025,laying,3.0,2
0.036025,0.07975,0.058225,laying,3.0,2
0.038575,-0.006675,0.021025,laying,3.0,2
0.03985,-0.05355,-0.033525,laying,3.0,2
0.024875,-0.0492,-0.055925,laying,3.0,2
0.01255,-0.027,-0.01875,laying,3.0,2
0.0561,0.004675,0.008925,laying,3.0,2
0.03835,0.02715,0.034525,laying,3.0,2
0.002025,0.02085,0.04405,laying,3.0,2
0.00795,0.004325,0.024825,laying,3.0,2
0.01985,0.01615,-0.006375,laying,3.0,2
0.024275,0.01435,0.000625,laying,3.0,2
0.049825,0.007525,-0.0254,laying,3.0,2
0.0584,-0.005725,-0.036225,laying,3.0,2
0.02385,0.00575,-0.053875,laying,3.0,2
0.01825,0.00025,-0.012275,laying,3.0,2
0.015275,0.024825,0.049825,laying,3.0,2
0.040125,0.0474,0.050525,laying,3.0,2
0.040475,0.009625,0.0077,laying,3.0,2
0.0346,0.004325,-0.055825,laying,3.0,2
0.0527,-0.006425,-0.08105,laying,3.0,2
0.03605,-0.028225,0.007325,laying,3.0,2
0.027575,-0.01765,0.062425,laying,3.0,2
0.0609,-0.005,0.03575,laying,3.0,2
0.0416,-0.0143,-0.01245,laying,3.0,2
0.01675,-0.0217,-0.025,laying,3.0,2
0.0036,-0.018725,-0.032425,laying,3.0,2
0.027825,0.029675,0.01005,laying,3.0,2
0.033075,0.058375,0.066125,laying,3.0,2
0.036025,0.021825,0.05675,laying,3.0,2
0.0358,-0.015975,-0.0249,laying,3.0,2
0.049025,0.008225,-0.05005,laying,3.0,2
0.01335,0.015175,-0.014225,laying,3.0,2
-0.0116,0.003,0.009675,laying,3.0,2
0.01995,0.013225,0.018775,laying,3.0,2
0.056275,0.037725,-0.014525,laying,3.0,2
0.0585,0.030125,-0.0105,laying,3.0,2
0.016375,-0.02135,0.00725,laying,3.0,2
-0.0097,-0.0004,0.035025,laying,3.0,2
0.02785,0.014025,0.0281,laying,3.0,2
0.03275,0.001425,0.0166,laying,3.0,2
0.058,0.003575,-0.027125,laying,3.0,2
0.0353,0.00015,-0.03935,laying,3.0,2
0.0413,0.012275,-0.012075,laying,3.0,2
0.035225,0.000975,0.0048,laying,3.0,2
0.044375,-0.02025,0.022125,laying,3.0,2
0.024875,-0.00195,0.0178,laying,3.0,2
0.0083,0.00805,-0.015575,laying,3.0,2
0.000925,0.015425,-0.02775,laying,3.0,2
0.030575,0.0447,-0.028875,laying,3.0,2
0.0108,0.015675,0.008375,laying,3.0,2
0.053925,-0.00905,0.0279,laying,3.0,2
0.067025,-0.014975,0.0094,laying,3.0,2
0.041075,-0.0001,0.018725,laying,3.0,2
0.004175,-0.013225,0.04245,laying,3.0,2
0.010375,0.01335,0.0116,laying,3.0,2
0.040025,0.021375,-0.042825,laying,3.0,2
0.04425,0.016625,-0.05425,laying,3.0,2
0.0308,-0.01645,-0.0417,laying,3.0,2
0.042675,-0.030725,0.021875,laying,3.0,2
0.029025,-0.018,0.055225,laying,3.0,2
0.028425,0.0225,0.056,laying,3.0,2
0.032725,0.03545,0.017475,laying,3.0,2
0.0624,0.021225,-0.03135,laying,3.0,2
0.04685,0.0199,-0.042,laying,3.0,2
0.02135,0.008075,-0.014775,laying,3.0,2
0.00275,0.001075,0.01535,laying,3.0,2
-0.013075,0.0194,0.026575,laying,3.0,2
0.0093,0.008275,0.0457,laying,3.0,2
0.039575,0.012975,0.021575,laying,3.0,2
0.0689,0.0238,-0.0261,laying,3.0,2
0.070675,0.0023,-0.031175,laying,3.0,2
0.011075,-0.020875,-0.01605,laying,3.0,2
0.0018,-0.01095,0.0058,laying,3.0,2
0.0248,0.03545,0.0103,laying,3.0,2
0.014925,0.01715,-0.003225,laying,3.0,2
0.036925,-0.000475,-0.023125,laying,3.0,2
0.017725,0.014125,-0.027875,laying,3.0,2
0.01775,-0.025575,-0.024475,laying,3.0,2
0.045425,-0.029475,-0.0058,laying,3.0,2
0.0371,-0.026375,0.0496,laying,3.0,2
0.031275,-0.015825,0.06185,laying,3.0,2
0.024375,0.01185,0.038975,laying,3.0,2
0.02185,0.017525,-0.010425,laying,3.0,2
0.023625,-0.019875,-0.051025,laying,3.0,2
0.024025,-0.009075,-0.072725,laying,3.0,2
0.02575,0.010375,0.019975,laying,3.0,2
0.02785,0.02265,0.0754,laying,3.0,2
0.032175,0.017625,0.048425,laying,3.0,2
0.0263,0.03065,0.015075,laying,3.0,2
0.025525,0.019025,-0.0184,laying,3.0,2
0.034275,0.029525,-0.02375,laying,3.0,2
0.036875,-0.0111,-0.048025,laying,3.0,2
0.024525,-0.010575,-0.0254,laying,3.0,2
0.01425,-0.020525,-0.03715,laying,3.0,2
0.03925,-0.0545,0.009,laying,3.0,2
0.03875,-0.01545,0.02765,laying,3.0,2
0.052325,0.02395,0.066225,laying,3.0,2
0.036125,0.018775,0.03215,laying,3.0,2
0.01325,-0.00215,-0.022975,laying,3.0,2
0.013175,0.014675,-0.044075,laying,3.0,2
-0.002275,0.02445,-0.034325,laying,3.0,2
0.01455,0.01525,-0.02705,laying,3.0,2
0.020175,0.001625,0.04545,laying,3.0,2
0.04015,0.012375,0.0403,laying,3.0,2
0.070175,0.0327,0.024925,laying,3.0,2
0.025975,0.0045,0.000725,laying,3.0,2
0.0173,0.006175,0.008825,laying,3.0,2
0.0255,0.02635,-0.005325,laying,3.0,2
0.019425,0.0172,-0.014525,laying,3.0,2
0.00465,-0.034975,-0.02905,laying,3.0,2
0.0326,-0.01865,-0.031575,laying,3.0,2
0.03645,-0.003325,-0.0364,laying,3.0,2
0.027825,-0.01825,-0.0139,laying,3.0,2
0.031625,-0.0196,0.033975,laying,3.0,2
0.0476,0.020825,0.07315,laying,3.0,2
0.01865,0.045575,0.08125,laying,3.0,2
0.019175,0.0102,0.029,laying,3.0,2
0.02255,0.002025,-0.03665,laying,3.0,2
0.02435,0.01905,-0.06705,laying,3.0,2
0.01435,0.008225,-0.036475,laying,3.0,2
0.021325,0.00365,0.00845,laying,3.0,2
0.045275,0.016,0.054075,laying,3.0,2
0.0411,0.033675,0.0651,laying,3.0,2
-0.00545,-0.005625,0.020275,laying,3.0,2
0.014225,0.002,-0.009875,laying,3.0,2
0.0484,-0.013475,-0.029275,laying,3.0,2
0.04955,-0.0235,-0.028225,laying,3.0,2
0.0373,-0.01665,-0.000225,laying,3.0,2
0.012775,-0.00185,0.008175,laying,3.0,2
0.033375,0.009025,0.017275,laying,3.0,2
0.03395,0.02465,0.0075,laying,3.0,2
0.047275,0.00515,0.003975,laying,3.0,2
0.017325,0.000725,0.039125,laying,3.0,2
0.005925,0.018725,0.0131,laying,3.0,2
0.026175,0.028525,-0.0037,laying,3.0,2
0.027075,0.017275,-0.039675,laying,3.0,2
0.033075,0.0229,-0.029925,laying,3.0,2
0.03805,0.0073,0.012175,laying,3.0,2
0.0236,0.011825,0.045725,laying,3.0,2
0.016025,-0.010325,0.025575,laying,3.0,2
0.039175,-0.007425,0.01315,laying,3.0,2
0.012075,-0.001,0.009275,laying,3.0,2
0.02155,-0.017625,0.002925,laying,3.0,2
0.041275,-0.007825,-0.0357,laying,3.0,2
0.049075,0.005425,-0.044925,laying,3.0,2
0.026,0.001575,-0.0282,laying,3.0,2
0.005225,-0.0026,0.0163,laying,3.0,2
0.016,0.031175,0.022825,laying,3.0,2
0.0145,0.020225,0.007125,laying,3.0,2
0.033875,0.00745,0.012625,laying,3.0,2
0.053325,-0.0058,0.007825,laying,3.0,2
0.043975,-0.006575,-0.037975,laying,3.0,2
0.043775,-0.023025,-0.020125,laying,3.0,2
0.048875,-0.00225,0.043975,laying,3.0,2
0.019775,0.020975,0.05215,laying,3.0,2
0.023525,0.032075,0.008425,laying,3.0,2
-0.0001,0.0117,-0.03265,laying,3.0,2
0.0157,0.02625,-0.03175,laying,3.0,2
0.01415,0.008425,0.0023,laying,3.0,2
0.034775,0.001175,0.04935,laying,3.0,2
0.037025,0.0169,0.03615,laying,3.0,2
0.03505,0.0135,0.01825,laying,3.0,2
0.022675,0.002725,-0.012875,laying,3.0,2
0.01895,0.0009,-0.03955,laying,3.0,2
0.034625,-0.001025,-0.027475,laying,3.0,2
0.042975,0.022175,-0.03355,laying,3.0,2
0.0697,0.0016,-0.0157,laying,3.0,2
0.050175,-0.002025,0.03175,laying,3.0,2
0.034325,0.01135,0.0517,laying,3.0,2
0.033625,-0.00095,0.022875,laying,3.0,2
0.029775,-0.006225,0.0048,laying,3.0,2
0.019825,0.00925,-0.0177,laying,3.0,2
0.017075,0.014325,-0.012625,laying,3.0,2
0.039225,0.0278,-0.014375,laying,3.0,2
0.024125,0.0367,-0.008175,laying,3.0,2
-0.006725,0.002425,0.000275,laying,3.0,2
0.0094,-0.012425,-0.043025,laying,3.0,2
0.0075,-0.006775,-0.00945,laying,3.0,2
0.0095,-0.020225,0.034175,laying,3.0,2
0.055275,0.01975,0.033925,laying,3.0,2
0.0718,0.0413,-0.010775,laying,3.0,2
0.0715,0.013675,-0.03385,laying,3.0,2
0.025275,-0.018325,0.000175,laying,3.0,2
-0.01725,-0.017,0.038875,laying,3.0,2
0.01505,0.016025,0.03415,laying,3.0,2
0.017725,0.00265,-0.0115,laying,3.0,2
0.038,-0.008725,-0.0441,laying,3.0,2
0.040675,-0.031075,-0.04115,laying,3.0,2
0.03905,-0.022775,0.00625,laying,3.0,2
0.0424,-0.00385,0.03775,laying,3.0,2
0.016525,0.002,0.050825,laying,3.0,2
0.049925,0.0348,0.023625,laying,3.0,2
0.023175,0.01415,-0.0123,laying,3.0,2
0.00525,0.005675,-0.035275,laying,3.0,2
0.03645,0.011325,-0.038725,laying,3.0,2
0.0319,0.0135,0.009575,laying,3.0,2
0.04845,0.019125,0.044525,laying,3.0,2
0.029975,0.01525,0.034825,laying,3.0,2
0.045,0.01715,0.00085,laying,3.0,2
0.02255,0.005825,-0.0051,laying,3.0,2
-0.00605,0.0027,0.01965,laying,3.0,2
0.0279,0.0045,0.00015,laying,3.0,2
0.04715,-0.01695,-0.03625,laying,3.0,2
0.0251,0.012575,-0.043,laying,3.0,2
0.007725,-0.014275,-0.020425,laying,3.0,2
0.013375,-0.010675,0.036875,laying,3.0,2
0.020875,0.0285,0.05315,laying,3.0,2
0.046725,0.017675,0.01865,laying,3.0,2
0.040025,0.0184,-0.006825,laying,3.0,2
0.03225,0.024525,-0.030125,laying,3.0,2
0.03875,0.0172,-0.0395,laying,3.0,2
0.0331,-0.008375,0.00985,laying,3.0,2
0.0324,-0.03695,0.014175,laying,3.0,2
0.0274,-0.045,0.01735,laying,3.0,2
0.010575,-0.0053,0.030875,laying,3.0,2
0.02425,0.011125,0.0381,laying,3.0,2
0.036475,0.01255,0.0114,laying,3.0,2
0.0577,0.0293,-0.0243,laying,3.0,2
0.0206,0.019875,-0.0258,laying,3.0,2
-0.017975,0.00085,-0.00985,laying,3.0,2
-0.010675,-0.01345,-0.0211,laying,3.0,2
0.020825,-7.81e-18,-0.043375,laying,3.0,2
0.072525,0.035275,0.00065,laying,3.0,2
0.0447,0.04235,0.05695,laying,3.0,2
0.032225,0.022325,0.049075,laying,3.0,2
0.02225,-0.00365,0.01,laying,3.0,2
0.021775,-0.026325,-0.003325,laying,3.0,2
0.027825,-0.03505,-0.040875,laying,3.0,2
0.0149,-0.0181,-0.0405,laying,3.0,2
0.012175,0.00795,-0.0023,laying,3.0,2
0.030425,0.00655,0.035325,laying,3.0,2
0.04425,-0.01455,0.029525,laying,3.0,2
0.04135,0.0136,0.0204,laying,3.0,2
0.03585,0.02645,-0.006075,laying,3.0,2
0.027575,0.0368,0.0116,laying,3.0,2
0.0079,0.042,0.007525,laying,3.0,2
0.02935,0.017625,0.014625,laying,3.0,2
0.028725,-0.010775,-0.02345,laying,3.0,2
0.0338,-0.03565,-0.034525,laying,3.0,2
0.032325,-0.02715,-0.0345,laying,3.0,2
0.031025,-0.000325,0.0147,laying,3.0,2
0.0222,0.019825,0.0436,laying,3.0,2
0.027175,0.01045,0.0268,laying,3.0,2
0.023775,-0.01625,-0.017625,laying,3.0,2
0.028425,-0.00645,-0.054475,laying,3.0,2
0.0299,0.007675,-0.04895,laying,3.0,2
0.0251,0.00595,0.006875,laying,3.0,2
-0.0001,0.019275,0.059275,laying,3.0,2
0.042475,0.0318,0.0328,laying,3.0,2
0.02675,0.0297,-0.0048,laying,3.0,2
0.037725,-0.0215,-0.017825,laying,3.0,2
0.036075,-0.030975,-0.020625,laying,3.0,2
0.06155,-0.0074,-0.0195,laying,3.0,2
0.024675,0.025375,0.003475,laying,3.0,2
-0.0227,0.01565,0.0089,laying,3.0,2
0.014725,0.03755,0.0075,laying,3.0,2
0.047375,0.034925,0.001425,laying,3.0,2
0.02995,-0.0071,0.0201,laying,3.0,2
0.03665,-0.043675,-0.0134,laying,3.0,2
0.019275,-0.04635,-0.0174,laying,3.0,2
0.03445,0.007225,-0.013,laying,3.0,2
0.0312,0.025175,-0.0033,laying,3.0,2
0.0359,0.009875,0.0181,laying,3.0,2
0.03625,0.0151,0.01175,laying,3.0,2
0.018075,0.028275,0.030225,laying,3.0,2
0.030875,-0.004175,0.0185,laying,3.0,2
0.0357,-0.00745,0.017775,laying,3.0,2
0.0131,0.008775,-0.00155,laying,3.0,2
0.013725,0.009175,-0.037825,laying,3.0,2
0.021375,0.01215,-0.042475,laying,3.0,2
0.02775,-0.0075,-0.00935,laying,3.0,2
0.012325,-0.029675,0.02615,laying,3.0,2
0.03385,0.014425,0.059125,laying,3.0,2
0.0454,0.039575,0.026575,laying,3.0,2
0.044175,0.031175,-0.02845,laying,3.0,2
0.030275,-0.02175,-0.0733,laying,3.0,2
0.054875,-0.044225,-0.04725,laying,3.0,2
0.0249,0.0013,0.01675,laying,3.0,2
0.01345,0.021875,0.09705,laying,3.0,2
0.0328,0.0357,0.054975,laying,3.0,2
0.01205,0.00495,0.0071,laying,3.0,2
0.02895,0.015025,-0.041225,laying,3.0,2
0.01865,0.006175,-0.043325,laying,3.0,2
0.045875,-0.0061,0.0124,laying,3.0,2
0.040375,0.000525,0.04835,laying,3.0,2
0.0209,-0.0096,0.028075,laying,3.0,2
0.0161,-0.03475,-0.01175,laying,3.0,2
0.030275,-0.02265,-0.046725,laying,3.0,2
0.03135,-0.008175,-0.05805,laying,3.0,2
0.0508,0.0132,-0.019525,laying,3.0,2
0.02085,0.02845,0.0375,laying,3.0,2
0.00625,0.02725,0.045675,laying,3.0,2
0.02295,0.0072,0.033725,laying,3.0,2
0.002,0.002575,-0.018025,laying,3.0,2
0.01805,0.01085,-0.0317,laying,3.0,2
0.066325,0.0106,-0.06095,laying,3.0,2
0.068025,0.00105,-0.015325,laying,3.0,2
-0.005875,-0.003675,0.0333,laying,3.0,2
0.006225,0.028725,0.0792,laying,3.0,2
0.047825,0.051425,0.02675,laying,3.0,2
0.045675,-0.024575,-0.052775,laying,3.0,2
0.053975,-0.0713,-0.083875,laying,3.0,2
0.04875,-0.042875,-0.03705,laying,3.0,2
0.0361,0.025975,0.025575,laying,3.0,2
0.043575,0.028025,0.031725,laying,3.0,2
0.0357,0.017575,0.025875,laying,3.0,2
0.02385,0.018125,0.006425,laying,3.0,2
0.0207,0.042525,0.008775,laying,3.0,2
0.023925,0.027625,0.010925,laying,3.0,2
0.01985,0.02505,0.006825,laying,3.0,2
0.022975,0.020525,-0.0085,laying,3.0,2
0.032425,-0.00165,-0.02705,laying,3.0,2
0.039,-0.00225,0.0091,laying,3.0,2
0.046875,0.00995,0.037225,laying,3.0,2
0.025375,-0.00715,0.055625,laying,3.0,2
0.016575,-0.0076,0.00915,laying,3.0,2
0.029175,0.000225,-0.022975,laying,3.0,2
0.04385,-0.0063,-0.044425,laying,3.0,2
0.03885,-0.00885,-0.037175,laying,3.0,2
0.01625,-0.02215,-0.006325,laying,3.0,2
0.030975,-0.01995,0.012625,laying,3.0,2
0.020025,0.00225,0.0192,laying,3.0,2
0.02135,0.000425,0.02225,laying,3.0,2
0.0278,0.028425,-0.00295,laying,3.0,2
0.03235,0.025125,-0.006375,laying,3.0,2
0.026525,0.004125,-0.0274,laying,3.0,2
0.006125,0.01255,-0.0159,laying,3.0,2
0.023975,0.03915,0.0022,laying,3.0,2
0.0472,-0.00035,0.03145,laying,3.0,2
0.046775,-0.01145,0.0198,laying,3.0,2
0.0292,-0.0185,-0.009075,laying,3.0,2
0.037975,-0.006325,0.00415,laying,3.0,2
0.032,-0.003825,0.006275,laying,3.0,2
0.016275,-0.01385,0.02015,laying,3.0,2
0.0179,-0.01905,0.009125,laying,3.0,2
0.0121,-0.031525,-0.0288,laying,3.0,2
0.0316,-0.004575,-0.056925,laying,3.0,2
0.05225,0.00905,-0.022475,laying,3.0,2
0.016325,-0.006075,0.015775,laying,3.0,2
0.0096,0.024375,0.023775,laying,3.0,2
0.017175,0.078525,0.054925,laying,3.0,2
0.015275,0.0331,0.03645,laying,3.0,2
0.03815,-0.041575,-0.005,laying,3.0,2
0.0682,-0.0457,-0.034,laying,3.0,2
0.061525,-0.023275,-0.02215,laying,3.0,2
-0.006125,-0.006725,0.002075,laying,3.0,2
0.005225,0.037175,0.019375,laying,3.0,2
0.0046,0.0403,-0.01515,laying,3.0,2
0.039325,0.024775,-0.007475,laying,3.0,2
0.059575,0.005,0.02225,laying,3.0,2
0.03355,-0.0066,0.0213,laying,3.0,2
0.036325,-0.0102,-0.0417,laying,3.0,2
0.03305,-0.002175,-0.02845,laying,3.0,2
0.018975,-0.00415,0.00545,laying,3.0,2
0.03965,0.00345,0.024475,laying,3.0,2
0.024475,-0.023675,0.01675,laying,3.0,2
0.02345,-0.037575,0.023275,laying,3.0,2
0.009525,-0.01795,0.00735,laying,3.0,2
0.019675,-0.0012,0.003725,laying,3.0,2
0.00245,0.032225,0.007275,laying,3.0,2
0.02935,0.064625,0.00575,laying,3.0,2
0.016575,0.046875,-0.0143,laying,3.0,2
0.0171,0.0138,0.016675,laying,3.0,2
0.041125,0.046725,0.00075,laying,3.0,2
0.06075,0.034325,0.0104,laying,3.0,2
0.035375,0.02435,0.015575,laying,3.0,2
0.0277,-0.01905,-0.003875,laying,3.0,2
0.034,-0.0217,-0.022575,laying,3.0,2
0.046525,-0.03985,-0.001925,laying,3.0,2
0.0249,-0.050275,0.028625,laying,3.0,2
0.050175,-0.022675,0.028975,laying,3.0,2
0.028275,-0.00365,-0.0093,laying,3.0,2
0.02655,-0.006175,-0.006625,laying,3.0,2
0.0307,0.02005,-0.006325,laying,3.0,2
0.021625,0.0271,-0.014225,laying,3.0,2
0.02725,0.04655,0.014525,laying,3.0,2
0.024475,0.052725,0.0306,laying,3.0,2
0.018175,0.0463,0.02105,laying,3.0,2
0.04,0.003725,-0.01125,laying,3.0,2
0.038475,-0.011275,-0.058025,laying,3.0,2
0.03325,-0.001925,-0.027975,laying,3.0,2
0.0175,-0.014175,-0.008225,laying,3.0,2
0.029775,0.0079,0.0224,laying,3.0,2
0.0255,-0.0168,0.03935,laying,3.0,2
0.015075,-0.028125,0.033275,laying,3.0,2
0.028325,-0.02975,-0.0323,laying,3.0,2
0.028075,-0.015225,-0.046525,laying,3.0,2
0.01345,-0.01405,-0.028525,laying,3.0,2
0.005275,0.006775,0.014575,laying,3.0,2
0.055425,0.0317,0.0613,laying,3.0,2
0.082025,0.026175,0.03,laying,3.0,2
0.03445,0.002325,-0.017,laying,3.0,2
0.0052,0.014,-0.01285,laying,3.0,2
0.003925,0.047675,-0.027675,laying,3.0,2
0.01985,0.0309,-0.0105,laying,3.0,2
0.0241,-0.00765,-0.025225,laying,3.0,2
0.046075,-0.026075,-0.027775,laying,3.0,2
0.050625,-0.0209,0.00715,laying,3.0,2
0.05235,-0.033675,0.02125,laying,3.0,2
0.04435,-0.029375,0.0159,laying,3.0,2
0.02705,-0.008225,0.016875,laying,3.0,2
0.021025,0.02045,0.006925,laying,3.0,2
0.012,0.008125,-0.012125,laying,3.0,2
0.01385,0.0245,-0.000975,laying,3.0,2
0.0253,0.028025,-0.005575,laying,3.0,2
0.0269,0.015625,0.025275,laying,3.0,2
0.04085,0.02295,0.000875,laying,3.0,2
0.042625,0.012525,-0.00955,laying,3.0,2
0.018125,-0.0086,0.016475,laying,3.0,2
0.0167,-0.013875,0.02025,laying,3.0,2
0.02,-0.000425,0.001975,laying,3.0,2
0.023775,-0.001675,-0.0251,laying,3.0,2
0.06195,-0.026525,-0.051425,laying,3.0,2
0.055875,-0.020075,-0.032775,laying,3.0,2
0.04865,-0.01555,0.0037,laying,3.0,2
0.038,-0.0405,0.0206,sitting,3.0,1
0.038025,-0.036575,0.01085,sitting,3.0,1
0.0322,-0.0263,0.0069,sitting,3.0,1
0.011325,-0.0291,-0.003875,sitting,3.0,1
-0.016825,-0.021775,0.00665,sitting,3.0,1
-0.022225,-0.012575,0.0065,sitting,3.0,1
0.011225,-0.001825,0.011025,sitting,3.0,1
0.04835,0.0162,0.00025,sitting,3.0,1
0.06935,0.036275,-0.0021,sitting,3.0,1
0.0914,0.02075,-0.020825,sitting,3.0,1
0.058325,0.015575,0.011425,sitting,3.0,1
0.034775,-0.004175,-0.0099,sitting,3.0,1
0.021125,-0.02255,-0.003675,sitting,3.0,1
0.016725,-0.026575,-0.002175,sitting,3.0,1
0.018625,-0.0168,0.019975,sitting,3.0,1
0.0066,-0.00645,0.007475,sitting,3.0,1
0.0118,-0.00565,0.0168,sitting,3.0,1
0.043825,0.0085,0.008075,sitting,3.0,1
0.0381,-0.000175,-0.00975,sitting,3.0,1
0.0458,0.0003,-0.004675,sitting,3.0,1
0.04285,-0.0032,0.010575,sitting,3.0,1
0.0686,-0.005525,0.000975,sitting,3.0,1
0.0501,0.010325,-0.01775,sitting,3.0,1
0.031725,-0.003,-0.003125,sitting,3.0,1
0.02445,-0.011725,-0.002,sitting,3.0,1
0.02975,-0.0356,0.00165,sitting,3.0,1
0.05105,-0.01305,-0.006625,sitting,3.0,1
0.061425,-0.0007,-0.015675,sitting,3.0,1
0.0433,0.016825,-0.009275,sitting,3.0,1
0.0321,0.0169,0.0238,sitting,3.0,1
0.007525,0.0168,0.00185,sitting,3.0,1
0.02255,0.014725,-0.005225,sitting,3.0,1
0.06125,-0.014925,0.002325,sitting,3.0,1
0.067775,-0.015425,-0.002475,sitting,3.0,1
0.0628,-0.021075,0.01865,sitting,3.0,1
0.046925,-0.016325,-0.008825,sitting,3.0,1
0.02185,-0.0071,0.0148,sitting,3.0,1
0.00405,-0.00925,0.006,sitting,3.0,1
0.01485,-0.0108,-0.0163,sitting,3.0,1
0.015625,-0.01135,0.01955,sitting,3.0,1
0.03165,-0.0085,0.016475,sitting,3.0,1
0.044475,-0.006825,-0.0133,sitting,3.0,1
0.038575,0.001125,-0.00575,sitting,3.0,1
0.0345,0.00875,-0.01505,sitting,3.0,1
0.03805,-0.00625,0.005575,sitting,3.0,1
0.04265,-0.0087,0.01235,sitting,3.0,1
0.048775,-0.015275,-0.0197,sitting,3.0,1
0.043225,-0.010875,0.00335,sitting,3.0,1
0.050775,-0.004025,0.00555,sitting,3.0,1
0.063725,-0.0063,0.004125,sitting,3.0,1
0.0563,-0.0107,-0.0017,sitting,3.0,1
0.02325,0.0011,-0.004,sitting,3.0,1
0.014775,-0.0209,-0.00015,sitting,3.0,1
0.0216,0.00935,0.0114,sitting,3.0,1
0.01265,0.008725,-0.006725,sitting,3.0,1
0.027875,-0.01405,-0.0064,sitting,3.0,1
0.0241,-0.01295,-0.006,sitting,3.0,1
0.032025,-0.000975,0.0081,sitting,3.0,1
0.062175,-0.0106,-0.02265,sitting,3.0,1
0.04735,0.01215,-0.0123,sitting,3.0,1
0.05255,-0.01025,0.0091,sitting,3.0,1
0.062025,-0.00405,0.014775,sitting,3.0,1
0.056925,0.0351,-0.01275,sitting,3.0,1
0.04295,-0.006775,-0.0077,sitting,3.0,1
0.0215,-0.010575,-0.007125,sitting,3.0,1
0.027925,-0.021075,0.008225,sitting,3.0,1
0.031425,-0.0097,0.004325,sitting,3.0,1
0.019525,-0.009075,0.00085,sitting,3.0,1
0.007225,-0.005575,0.000625,sitting,3.0,1
0.0327,-0.001175,-0.01925,sitting,3.0,1
0.029925,-0.01295,-0.013775,sitting,3.0,1
0.0413,-0.0078,-0.009975,sitting,3.0,1
0.04315,-0.0063,-0.0061,sitting,3.0,1
0.07245,-0.014825,0.012875,sitting,3.0,1
0.0746,0.01565,-0.00515,sitting,3.0,1
0.04795,0.004375,-0.02005,sitting,3.0,1
0.023875,-0.005925,-0.0018,sitting,3.0,1
0.02785,-0.0081,0.012475,sitting,3.0,1
0.052575,-0.017825,0.01065,sitting,3.0,1
0.043375,-0.01195,0.0034,sitting,3.0,1
0.0204,-0.00035,-0.0236,sitting,3.0,1
0.022175,-0.002475,0.01005,sitting,3.0,1
0.016775,-0.013525,0.014325,sitting,3.0,1
0.018425,-0.0112,-0.005075,sitting,3.0,1
0.035175,-0.01265,2.5e-05,sitting,3.0,1
0.030725,0.009375,-0.0094,sitting,3.0,1
0.035975,-0.004075,-0.00535,sitting,3.0,1
0.005625,-0.00215,0.016975,sitting,3.0,1
0.0391,-0.007525,-0.00105,sitting,3.0,1
0.055875,-0.012125,0.002325,sitting,3.0,1
0.0449,0.005025,-0.0048,sitting,3.0,1
0.071575,0.0091,-0.001025,sitting,3.0,1
0.0499,0.002775,-0.010325,sitting,3.0,1
0.0405,-0.016,0.013725,sitting,3.0,1
0.051675,-0.00725,0.0154,sitting,3.0,1
0.04525,0.013525,-0.0017,sitting,3.0,1
0.0315,0.0114,-0.02015,sitting,3.0,1
0.008825,-0.009175,0.00985,sitting,3.0,1
0.0324,-0.011725,-0.001025,sitting,3.0,1
0.045925,-0.011375,0.0049,sitting,3.0,1
0.05065,-0.020475,-0.002325,sitting,3.0,1
0.054075,-0.001275,-0.0117,sitting,3.0,1
0.066525,-0.00415,0.011075,sitting,3.0,1
0.092725,0.006,-0.0057,sitting,3.0,1
0.0589,0.00885,-0.015975,sitting,3.0,1
0.035625,-0.0017,-0.00375,sitting,3.0,1
0.026875,0.003125,-0.001225,sitting,3.0,1
0.015825,-0.002875,0.0141,sitting,3.0,1
-0.006825,-0.0092,0.002975,sitting,3.0,1
-0.011825,-0.016575,0.015975,sitting,3.0,1
0.017825,-0.01035,-0.006925,sitting,3.0,1
